first_day,sensor_id,sensor_file,file_url,sensor_type,location,lat,lon,timestamp,pressure,altitude,pressure_sealevel,temperature,humidity,P1,durP1,ratioP1,P2,durP2,ratioP2,P0
2019-01-01,14673,2019-01-01_sds011_sensor_14673.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14673.csv,SDS011,7425,48.791,9.408,2019-01-01T04:15:36Z,NA,NA,NA,NA,NA,70.23,NA,NA,54.3,NA,NA,NA
2019-01-01,14679,2019-01-01_sds011_sensor_14679.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14679.csv,SDS011,7428,51.419,-2.591,2019-01-01T00:00:53Z,NA,NA,NA,NA,NA,11.23,NA,NA,3.03,NA,NA,NA
2019-01-01,14681,2019-01-01_sds011_sensor_14681.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14681.csv,SDS011,7429,52.497,13.481,2019-01-01T00:01:44Z,NA,NA,NA,NA,NA,226.37,NA,NA,153.33,NA,NA,NA
2019-01-01,14683,2019-01-01_sds011_sensor_14683.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14683.csv,SDS011,7430,52.552,13.434,2019-01-01T01:02:57Z,NA,NA,NA,NA,NA,61.17,NA,NA,37.07,NA,NA,NA
2019-01-01,14686,2019-01-01_sds011_sensor_14686.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14686.csv,SDS011,7431,49.44,11.084,2019-01-01T00:00:50Z,NA,NA,NA,NA,NA,244.63,NA,NA,195.9,NA,NA,NA
2019-01-01,14688,2019-01-01_sds011_sensor_14688.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14688.csv,SDS011,7432,48.729,9.154,2019-01-01T00:00:42Z,NA,NA,NA,NA,NA,705.7,NA,NA,588.43,NA,NA,NA
2019-01-01,14694,2019-01-01_sds011_sensor_14694.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14694.csv,SDS011,7437,51.01,4.307,2019-01-01T03:55:37Z,NA,NA,NA,NA,NA,35.9,NA,NA,29.63,NA,NA,NA
2019-01-01,14696,2019-01-01_sds011_sensor_14696.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14696.csv,SDS011,7438,50.898,4.225,2019-01-01T00:01:10Z,NA,NA,NA,NA,NA,11.33,NA,NA,7.9,NA,NA,NA
2019-01-01,14698,2019-01-01_sds011_sensor_14698.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14698.csv,SDS011,7439,50.804,4.602,2019-01-01T00:14:08Z,NA,NA,NA,NA,NA,9.47,NA,NA,7.8,NA,NA,NA
2019-01-01,147,2019-01-01_sds011_sensor_147.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_147.csv,SDS011,142,50.652,12.215,2019-01-01T00:02:02Z,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
2019-01-01,14700,2019-01-01_sds011_sensor_14700.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14700.csv,SDS011,7440,50.959,4.229,2019-01-01T00:00:19Z,NA,NA,NA,NA,NA,7.6,NA,NA,6,NA,NA,NA
2019-01-01,14704,2019-01-01_sds011_sensor_14704.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14704.csv,SDS011,7442,50.84,3.396,2019-01-01T00:00:33Z,NA,NA,NA,NA,NA,8.13,NA,NA,7.33,NA,NA,NA
2019-01-01,14706,2019-01-01_sds011_sensor_14706.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14706.csv,SDS011,7444,50.814,4.936,2019-01-01T00:00:29Z,NA,NA,NA,NA,NA,24,NA,NA,12.2,NA,NA,NA
2019-01-01,14708,2019-01-01_sds011_sensor_14708.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14708.csv,SDS011,7445,50.774,4.945,2019-01-01T00:01:57Z,NA,NA,NA,NA,NA,39.93,NA,NA,31.33,NA,NA,NA
2019-01-01,1471,2019-01-01_sds011_sensor_1471.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_1471.csv,SDS011,963,42.644,23.337,2019-01-01T00:01:12Z,NA,NA,NA,NA,NA,166.88,NA,NA,82.67,NA,NA,NA
2019-01-01,14712,2019-01-01_sds011_sensor_14712.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14712.csv,SDS011,7447,50.795,7.114,2019-01-01T00:00:19Z,NA,NA,NA,NA,NA,118.9,NA,NA,74.1,NA,NA,NA
2019-01-01,14720,2019-01-01_sds011_sensor_14720.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14720.csv,SDS011,7451,51.11,4.443,2019-01-01T00:00:56Z,NA,NA,NA,NA,NA,21.5,NA,NA,15.47,NA,NA,NA
2019-01-01,14722,2019-01-01_sds011_sensor_14722.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14722.csv,SDS011,7452,55.595,12.985,2019-01-01T00:08:52Z,NA,NA,NA,NA,NA,13.33,NA,NA,5,NA,NA,NA
2019-01-01,14724,2019-01-01_sds011_sensor_14724.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14724.csv,SDS011,7453,51.189,3.172,2019-01-01T00:02:38Z,NA,NA,NA,NA,NA,336.15,NA,NA,171.35,NA,NA,NA
2019-01-01,1473,2019-01-01_sds011_sensor_1473.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_1473.csv,SDS011,729,48.364,8.961,2019-01-01T00:00:24Z,NA,NA,NA,NA,NA,91.73,NA,NA,74.54,NA,NA,NA
2019-01-01,14732,2019-01-01_sds011_sensor_14732.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14732.csv,SDS011,7457,50.961,6.83,2019-01-01T00:00:07Z,NA,NA,NA,NA,NA,105.53,NA,NA,48,NA,NA,NA
2019-01-01,14734,2019-01-01_sds011_sensor_14734.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14734.csv,SDS011,7458,49.002,8.472,2019-01-01T00:01:49Z,NA,NA,NA,NA,NA,212.2,NA,NA,147.13,NA,NA,NA
2019-01-01,14736,2019-01-01_sds011_sensor_14736.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14736.csv,SDS011,7459,53.59,10.063,2019-01-01T00:00:03Z,NA,NA,NA,NA,NA,116.73,NA,NA,82.77,NA,NA,NA
2019-01-01,14738,2019-01-01_sds011_sensor_14738.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14738.csv,SDS011,7461,52.44,13.539,2019-01-01T00:49:02Z,NA,NA,NA,NA,NA,155.63,NA,NA,142.18,NA,NA,NA
2019-01-01,14740,2019-01-01_sds011_sensor_14740.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14740.csv,SDS011,7462,53.53,9.414,2019-01-01T00:34:06Z,NA,NA,NA,NA,NA,29.82,NA,NA,20.37,NA,NA,NA
2019-01-01,14744,2019-01-01_sds011_sensor_14744.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14744.csv,SDS011,7464,49.577,10.385,2019-01-01T00:01:36Z,NA,NA,NA,NA,NA,78.77,NA,NA,38.97,NA,NA,NA
2019-01-01,14748,2019-01-01_sds011_sensor_14748.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14748.csv,SDS011,7466,53.573,9.976,2019-01-01T00:03:48Z,NA,NA,NA,NA,NA,86.1,NA,NA,60.1,NA,NA,NA
2019-01-01,1475,2019-01-01_sds011_sensor_1475.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_1475.csv,SDS011,730,48.869,12.542,2019-01-01T00:01:00Z,NA,NA,NA,NA,NA,22.87,NA,NA,16.4,NA,NA,NA
2019-01-01,14754,2019-01-01_sds011_sensor_14754.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14754.csv,SDS011,7469,50.905,6.951,2019-01-01T00:02:17Z,NA,NA,NA,NA,NA,197.3,NA,NA,132.97,NA,NA,NA
2019-01-01,14760,2019-01-01_sds011_sensor_14760.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14760.csv,SDS011,7472,45.397,5.272,2019-01-01T00:01:43Z,NA,NA,NA,NA,NA,159.73,NA,NA,23.27,NA,NA,NA
2019-01-01,14762,2019-01-01_sds011_sensor_14762.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14762.csv,SDS011,7473,49.711,6.551,2019-01-01T00:00:33Z,NA,NA,NA,NA,NA,86.57,NA,NA,52.87,NA,NA,NA
2019-01-01,14766,2019-01-01_sds011_sensor_14766.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14766.csv,SDS011,7475,53.557,9.97,2019-01-01T00:01:58Z,NA,NA,NA,NA,NA,39.7,NA,NA,32.23,NA,NA,NA
2019-01-01,14768,2019-01-01_sds011_sensor_14768.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14768.csv,SDS011,7476,49.404,11.152,2019-01-01T00:02:27Z,NA,NA,NA,NA,NA,311.67,NA,NA,206.77,NA,NA,NA
2019-01-01,1477,2019-01-01_sds011_sensor_1477.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_1477.csv,SDS011,2504,48.772,9.176,2019-01-01T00:02:17Z,NA,NA,NA,NA,NA,512.08,NA,NA,408.68,NA,NA,NA
2019-01-01,14770,2019-01-01_sds011_sensor_14770.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14770.csv,SDS011,7477,45.222,5.687,2019-01-01T19:20:21Z,NA,NA,NA,NA,NA,8.63,NA,NA,5.6,NA,NA,NA
2019-01-01,14774,2019-01-01_sds011_sensor_14774.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14774.csv,SDS011,7479,47.043,15.159,2019-01-01T00:00:29Z,NA,NA,NA,NA,NA,101.9,NA,NA,57.83,NA,NA,NA
2019-01-01,14776,2019-01-01_sds011_sensor_14776.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14776.csv,SDS011,7480,43.124,25.685,2019-01-01T00:00:42Z,NA,NA,NA,NA,NA,300.4,NA,NA,150.23,NA,NA,NA
2019-01-01,14778,2019-01-01_sds011_sensor_14778.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14778.csv,SDS011,7481,53.75,10.57,2019-01-01T00:01:48Z,NA,NA,NA,NA,NA,59.2,NA,NA,39.43,NA,NA,NA
2019-01-01,14780,2019-01-01_sds011_sensor_14780.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14780.csv,SDS011,7482,49.746,8.115,2019-01-01T04:02:33Z,NA,NA,NA,NA,NA,13.47,NA,NA,11.8,NA,NA,NA
2019-01-01,14782,2019-01-01_sds011_sensor_14782.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14782.csv,SDS011,7483,50.497,12.139,2019-01-01T00:26:45Z,NA,NA,NA,NA,NA,20.52,NA,NA,15.18,NA,NA,NA
2019-01-01,14785,2019-01-01_sds011_sensor_14785.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14785.csv,SDS011,7484,49.906,9.057,2019-01-01T00:01:04Z,NA,NA,NA,NA,NA,30.2,NA,NA,15.6,NA,NA,NA
2019-01-01,14787,2019-01-01_sds011_sensor_14787.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14787.csv,SDS011,7485,51.485,-2.585,2019-01-01T00:02:14Z,NA,NA,NA,NA,NA,6.53,NA,NA,3.73,NA,NA,NA
2019-01-01,14789,2019-01-01_sds011_sensor_14789.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14789.csv,SDS011,7486,51.01,10.367,2019-01-01T00:02:31Z,NA,NA,NA,NA,NA,36.53,NA,NA,26.03,NA,NA,NA
2019-01-01,1479,2019-01-01_sds011_sensor_1479.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_1479.csv,SDS011,732,51.697,4.885,2019-01-01T00:02:20Z,NA,NA,NA,NA,NA,181.77,NA,NA,157.63,NA,NA,NA
2019-01-01,14791,2019-01-01_sds011_sensor_14791.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14791.csv,SDS011,7487,45.415,6.012,2019-01-01T00:01:50Z,NA,NA,NA,NA,NA,37.53,NA,NA,25.67,NA,NA,NA
2019-01-01,14793,2019-01-01_sds011_sensor_14793.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14793.csv,SDS011,7488,53.242,10.399,2019-01-01T00:00:59Z,NA,NA,NA,NA,NA,15.17,NA,NA,11.7,NA,NA,NA
2019-01-01,14795,2019-01-01_sds011_sensor_14795.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14795.csv,SDS011,7489,54.093,12.1,2019-01-01T14:12:39Z,NA,NA,NA,NA,NA,11.8,NA,NA,2.27,NA,NA,NA
2019-01-01,14797,2019-01-01_sds011_sensor_14797.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14797.csv,SDS011,7490,63.709,20.368,2019-01-01T00:02:22Z,NA,NA,NA,NA,NA,4.4,NA,NA,1.1,NA,NA,NA
2019-01-01,14799,2019-01-01_sds011_sensor_14799.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14799.csv,SDS011,7491,57.751,11.97,2019-01-01T00:01:17Z,NA,NA,NA,NA,NA,59.57,NA,NA,10.73,NA,NA,NA
2019-01-01,14801,2019-01-01_sds011_sensor_14801.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14801.csv,SDS011,7492,57.716,12.048,2019-01-01T00:02:03Z,NA,NA,NA,NA,NA,63.8,NA,NA,15.18,NA,NA,NA
2019-01-01,14803,2019-01-01_sds011_sensor_14803.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14803.csv,SDS011,7493,57.676,11.993,2019-01-01T00:01:11Z,NA,NA,NA,NA,NA,43.77,NA,NA,9.93,NA,NA,NA
2019-01-01,14807,2019-01-01_sds011_sensor_14807.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14807.csv,SDS011,7495,57.719,12.035,2019-01-01T00:02:21Z,NA,NA,NA,NA,NA,41.43,NA,NA,8.53,NA,NA,NA
2019-01-01,14809,2019-01-01_sds011_sensor_14809.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14809.csv,SDS011,7496,57.566,11.935,2019-01-01T00:00:48Z,NA,NA,NA,NA,NA,53.07,NA,NA,9.83,NA,NA,NA
2019-01-01,1481,2019-01-01_sds011_sensor_1481.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_1481.csv,SDS011,733,49.008,8.419,2019-01-01T00:00:15Z,NA,NA,NA,NA,NA,53.37,NA,NA,32.28,NA,NA,NA
2019-01-01,14811,2019-01-01_sds011_sensor_14811.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14811.csv,SDS011,7497,57.705,11.9,2019-01-01T00:00:00Z,NA,NA,NA,NA,NA,27.37,NA,NA,6.4,NA,NA,NA
2019-01-01,14813,2019-01-01_sds011_sensor_14813.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14813.csv,SDS011,7498,57.914,12.06,2019-01-01T00:00:08Z,NA,NA,NA,NA,NA,28.2,NA,NA,7.93,NA,NA,NA
2019-01-01,14817,2019-01-01_sds011_sensor_14817.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14817.csv,SDS011,7500,57.698,11.985,2019-01-01T00:02:08Z,NA,NA,NA,NA,NA,36.57,NA,NA,7.2,NA,NA,NA
2019-01-01,14821,2019-01-01_sds011_sensor_14821.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14821.csv,SDS011,7502,-33.438,-70.752,2019-01-01T00:01:22Z,NA,NA,NA,NA,NA,22.07,NA,NA,9.6,NA,NA,NA
2019-01-01,14823,2019-01-01_sds011_sensor_14823.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14823.csv,SDS011,7503,-33.682,-71.212,2019-01-01T05:48:31Z,NA,NA,NA,NA,NA,17.77,NA,NA,4.6,NA,NA,NA
2019-01-01,14827,2019-01-01_sds011_sensor_14827.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14827.csv,SDS011,7505,-33.513,-70.764,2019-01-01T00:00:21Z,NA,NA,NA,NA,NA,27.13,NA,NA,17.8,NA,NA,NA
2019-01-01,1483,2019-01-01_sds011_sensor_1483.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_1483.csv,SDS011,734,48.781,9.223,2019-01-01T00:00:26Z,NA,NA,NA,NA,NA,427.25,NA,NA,364.63,NA,NA,NA
2019-01-01,14835,2019-01-01_sds011_sensor_14835.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14835.csv,SDS011,7509,56.097,12.651,2019-01-01T00:01:31Z,NA,NA,NA,NA,NA,25.5,NA,NA,11.27,NA,NA,NA
2019-01-01,14837,2019-01-01_sds011_sensor_14837.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14837.csv,SDS011,7510,59.295,18.106,2019-01-01T00:01:18Z,NA,NA,NA,NA,NA,12.83,NA,NA,7.2,NA,NA,NA
2019-01-01,14849,2019-01-01_sds011_sensor_14849.csv,http://archive.luftdaten.info/2019-01-01/2019-01-01_sds011_sensor_14849.csv,SDS011,7517,48.399,11.77,2019-01-01T00:02:17Z,NA,NA,NA,NA,NA,31.83,NA,NA,23.23,NA,NA,NA
2019-01-02,13348,2019-01-02_bme280_sensor_13348.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_bme280_sensor_13348.csv,BME280,6743,49.935,9.138,2019-01-02T11:39:44Z,101904.52,NA,NA,4.28,100,NA,NA,NA,NA,NA,NA,NA
2019-01-02,11383,2019-01-02_dht22_sensor_11383.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_11383.csv,DHT22,5746,56.152,13.614,2019-01-02T00:52:04Z,NA,NA,NA,6.6,80.2,NA,NA,NA,NA,NA,NA,NA
2019-01-02,11428,2019-01-02_dht22_sensor_11428.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_11428.csv,DHT22,5770,44.503,11.345,2019-01-02T05:39:57Z,NA,NA,NA,3.9,99.2,NA,NA,NA,NA,NA,NA,NA
2019-01-02,11569,2019-01-02_dht22_sensor_11569.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_11569.csv,DHT22,5840,46.895,15.542,2019-01-02T05:30:51Z,NA,NA,NA,1.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-02,11818,2019-01-02_dht22_sensor_11818.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_11818.csv,DHT22,5966,52.403,5.322,2019-01-02T17:39:42Z,NA,NA,NA,5.8,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-02,12111,2019-01-02_dht22_sensor_12111.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_12111.csv,DHT22,6119,52.372,8.99,2019-01-02T14:58:46Z,NA,NA,NA,4.6,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-02,12158,2019-01-02_dht22_sensor_12158.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_12158.csv,DHT22,6142,-33.977,18.467,2019-01-02T18:11:55Z,NA,NA,NA,22.3,97.8,NA,NA,NA,NA,NA,NA,NA
2019-01-02,12297,2019-01-02_dht22_sensor_12297.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_12297.csv,DHT22,6211,49.123,9.152,2019-01-02T11:18:19Z,NA,NA,NA,4,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-02,12659,2019-01-02_dht22_sensor_12659.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_12659.csv,DHT22,6394,52.489,13.387,2019-01-02T00:47:03Z,NA,NA,NA,3.8,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-02,1299,2019-01-02_dht22_sensor_1299.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_1299.csv,DHT22,642,52.022,8.521,2019-01-02T15:53:04Z,NA,NA,NA,6.8,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-02,13196,2019-01-02_dht22_sensor_13196.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_13196.csv,DHT22,6663,52.287,10.991,2019-01-02T08:34:23Z,NA,NA,NA,3,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-02,13227,2019-01-02_dht22_sensor_13227.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_13227.csv,DHT22,6678,49.6,11.039,2019-01-02T19:37:53Z,NA,NA,NA,1.8,81,NA,NA,NA,NA,NA,NA,NA
2019-01-02,1333,2019-01-02_dht22_sensor_1333.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_1333.csv,DHT22,660,52.394,10.645,2019-01-02T10:56:26Z,NA,NA,NA,12.1,49.3,NA,NA,NA,NA,NA,NA,NA
2019-01-02,13361,2019-01-02_dht22_sensor_13361.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_13361.csv,DHT22,6749,45.908,6.119,2019-01-02T09:26:52Z,NA,NA,NA,4.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-02,13373,2019-01-02_dht22_sensor_13373.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_13373.csv,DHT22,6755,52.518,13.452,2019-01-02T16:44:34Z,NA,NA,NA,3.4,61.9,NA,NA,NA,NA,NA,NA,NA
2019-01-02,13559,2019-01-02_dht22_sensor_13559.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_13559.csv,DHT22,6851,53.446,9.508,2019-01-02T19:34:08Z,NA,NA,NA,1.4,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-02,13682,2019-01-02_dht22_sensor_13682.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_13682.csv,DHT22,6913,49.892,7.936,2019-01-02T09:12:24Z,NA,NA,NA,5.8,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-02,14182,2019-01-02_dht22_sensor_14182.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_14182.csv,DHT22,7171,50.936,6.764,2019-01-02T11:11:50Z,NA,NA,NA,6.5,95.4,NA,NA,NA,NA,NA,NA,NA
2019-01-02,14347,2019-01-02_dht22_sensor_14347.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_14347.csv,DHT22,7257,52.157,9.968,2019-01-02T20:53:35Z,NA,NA,NA,2.2,58.1,NA,NA,NA,NA,NA,NA,NA
2019-01-02,14355,2019-01-02_dht22_sensor_14355.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_14355.csv,DHT22,7261,48.461,9.089,2019-01-02T02:05:30Z,NA,NA,NA,1.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-02,14391,2019-01-02_dht22_sensor_14391.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_dht22_sensor_14391.csv,DHT22,7280,48.32,10.898,2019-01-02T11:29:21Z,NA,NA,NA,1.9,99.8,NA,NA,NA,NA,NA,NA,NA
2019-01-02,11382,2019-01-02_sds011_sensor_11382.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_sds011_sensor_11382.csv,SDS011,5746,56.152,13.614,2019-01-02T01:36:13Z,NA,NA,NA,NA,NA,0.78,NA,NA,0.7,NA,NA,NA
2019-01-02,11427,2019-01-02_sds011_sensor_11427.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_sds011_sensor_11427.csv,SDS011,5770,44.503,11.345,2019-01-02T05:39:55Z,NA,NA,NA,NA,NA,32.43,NA,NA,23.67,NA,NA,NA
2019-01-02,11508,2019-01-02_sds011_sensor_11508.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_sds011_sensor_11508.csv,SDS011,5811,48.859,2.407,2019-01-02T10:00:43Z,NA,NA,NA,NA,NA,9.13,NA,NA,2.47,NA,NA,NA
2019-01-02,11817,2019-01-02_sds011_sensor_11817.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_sds011_sensor_11817.csv,SDS011,5966,52.403,5.322,2019-01-02T17:39:41Z,NA,NA,NA,NA,NA,8.3,NA,NA,2.33,NA,NA,NA
2019-01-02,12044,2019-01-02_sds011_sensor_12044.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_sds011_sensor_12044.csv,SDS011,6083,52.275,13.816,2019-01-02T13:38:48Z,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
2019-01-02,12074,2019-01-02_sds011_sensor_12074.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_sds011_sensor_12074.csv,SDS011,6099,52.266,10.536,2019-01-02T12:04:04Z,NA,NA,NA,NA,NA,6.6,NA,NA,2.07,NA,NA,NA
2019-01-02,12110,2019-01-02_sds011_sensor_12110.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_sds011_sensor_12110.csv,SDS011,6119,52.372,8.99,2019-01-02T14:55:26Z,NA,NA,NA,NA,NA,0.7,NA,NA,0.5,NA,NA,NA
2019-01-02,12241,2019-01-02_sds011_sensor_12241.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_sds011_sensor_12241.csv,SDS011,6184,52.525,13.591,2019-01-02T21:52:43Z,NA,NA,NA,NA,NA,3.83,NA,NA,2.33,NA,NA,NA
2019-01-02,12296,2019-01-02_sds011_sensor_12296.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_sds011_sensor_12296.csv,SDS011,6211,49.123,9.152,2019-01-02T11:08:02Z,NA,NA,NA,NA,NA,10.2,NA,NA,3.2,NA,NA,NA
2019-01-02,12395,2019-01-02_sds011_sensor_12395.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_sds011_sensor_12395.csv,SDS011,6262,59.34,17.992,2019-01-02T00:48:39Z,NA,NA,NA,NA,NA,3.13,NA,NA,1,NA,NA,NA
2019-01-02,12437,2019-01-02_sds011_sensor_12437.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_sds011_sensor_12437.csv,SDS011,6283,51.329,12.374,2019-01-02T10:44:32Z,NA,NA,NA,NA,NA,4.47,NA,NA,1.5,NA,NA,NA
2019-01-02,13127,2019-01-02_sds011_sensor_13127.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_sds011_sensor_13127.csv,SDS011,6629,50.916,4.361,2019-01-02T09:02:48Z,NA,NA,NA,NA,NA,14.07,NA,NA,3.53,NA,NA,NA
2019-01-02,13195,2019-01-02_sds011_sensor_13195.csv,http://archive.luftdaten.info/2019-01-02/2019-01-02_sds011_sensor_13195.csv,SDS011,6663,52.287,10.991,2019-01-02T12:11:41Z,NA,NA,NA,NA,NA,6.2,NA,NA,2.17,NA,NA,NA
